주문번호,주문일자,배송일자,배송방식,고객번호,고객이름,고객구분,국가,권역,시/도,시/군/구,제품번호,제품명,분류1,분류2,매출,판매량,할인율,수익,반품여부,수익률
CA-2021-119004,2021-11-23,2021-11-28,일반배송,JM-15250,손석주,개인고객,대한민국,영남,대구광역시,수성구,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,전자제품,컴퓨터소품,89786.688,8,0.2,21324.3384,No,23.75
CA-2021-119004,2021-11-23,2021-11-28,일반배송,JM-15250,손석주,개인고객,대한민국,영남,대구광역시,수성구,TEC-PH-10002844,Speck Products Candyshell Flip Case,전자제품,전화기,33912.308,1,0.2,2543.4231,No,7.500000000000001
CA-2021-119004,2021-11-23,2021-11-28,일반배송,JM-15250,손석주,개인고객,대한민국,영남,대구광역시,수성구,OFF-AR-10000390,Newell Chalk Holder,사무용품,필기구,4002.796,1,0.2,1300.9087,No,32.5
CA-2019-129476,2019-10-15,2019-10-20,일반배송,PA-19060,정인희,홈오피스,대한민국,영남,부산광역시,남구,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,전자제품,컴퓨터소품,411861.54,5,0.2,82372.308,No,20.0
CA-2021-146780,2021-12-25,2021-12-30,일반배송,CV-12805,류하민,기업고객,대한민국,강원,강원도,태백시,FUR-FU-10001934,Magnifier Swing Arm Lamp,가구,가구소품,50834.54,2,0.0,13216.9804,No,26.0
CA-2020-128867,2020-11-03,2020-11-10,일반배송,CL-12565,류상은,개인고객,대한민국,제주,제주특별자치도,서귀포시,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",사무용품,필기구,92025.54,2,0.0,27607.662,No,30.000000000000004
CA-2020-128867,2020-11-03,2020-11-10,일반배송,CL-12565,류상은,개인고객,대한민국,제주,제주특별자치도,서귀포시,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",사무용품,바인더,33001.26,6,0.0,16170.6174,No,48.99999999999999
CA-2018-115259,2018-08-25,2018-08-27,빠른배송,RC-19960,진주래,개인고객,대한민국,충청,충청남도,금산군,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",사무용품,집게류,48576.304,14,0.2,17608.9102,No,36.25
CA-2018-115259,2018-08-25,2018-08-27,빠른배송,RC-19960,진주래,개인고객,대한민국,충청,충청남도,금산군,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",사무용품,봉투류,5718.28,2,0.2,2001.398,No,35.0
CA-2018-115259,2018-08-25,2018-08-27,빠른배송,RC-19960,진주래,개인고객,대한민국,충청,충청남도,금산군,OFF-PA-10004965,Xerox 1921,사무용품,종이류,29046.924,3,0.2,9077.16375,No,31.25
CA-2018-115259,2018-08-25,2018-08-27,빠른배송,RC-19960,진주래,개인고객,대한민국,충청,충청남도,금산군,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",사무용품,봉투류,158057.136,6,0.2,53344.2834,No,33.75
CA-2019-110457,2019-03-02,2019-03-06,일반배송,DK-13090,문제원,개인고객,대한민국,수도권,경기도,화성시,FUR-TA-10001768,Hon Racetrack Conference Tables,가구,책상,954092.595,3,0.0,200359.44495,No,21.000000000000004
US-2019-136476,2019-04-05,2019-04-10,일반배송,GG-14650,서상주,기업고객,대한민국,강원,강원도,원주시,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,사무용품,바인더,191167.431,1,0.7,-140189.4494,No,-73.33333333333334
CA-2020-103730,2020-06-12,2020-06-15,특급배송,SC-20725,최중민,개인고객,대한민국,영남,경상남도,함안군,FUR-FU-10002157,Artistic Insta-Plaque,가구,가구소품,56988.96,3,0.0,22225.6944,No,39.0
CA-2020-103730,2020-06-12,2020-06-15,특급배송,SC-20725,최중민,개인고객,대한민국,영남,경상남도,함안군,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,사무용품,바인더,37362.66,4,0.0,16813.197,No,44.99999999999999
CA-2020-103730,2020-06-12,2020-06-15,특급배송,SC-20725,최중민,개인고객,대한민국,영남,경상남도,함안군,OFF-ST-10000777,"Companion Letter/Legal File, Black",사무용품,수납제품,274477.44,6,0.0,76853.6832,No,27.999999999999996
CA-2020-103730,2020-06-12,2020-06-15,특급배송,SC-20725,최중민,개인고객,대한민국,영남,경상남도,함안군,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,사무용품,봉투류,139346.73,9,0.0,62706.0285,No,44.99999999999999
CA-2020-103730,2020-06-12,2020-06-15,특급배송,SC-20725,최중민,개인고객,대한민국,영남,경상남도,함안군,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,전자제품,전화기,82430.46,7,0.0,23904.8334,No,28.999999999999996
US-2018-152030,2018-12-26,2018-12-28,빠른배송,AD-10180,강택수,홈오피스,대한민국,영남,울산광역시,북구,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,가구,의자,727576.017,3,0.3,-10393.9431000001,No,-1.4285714285714424
US-2018-134614,2018-09-20,2018-09-25,일반배송,PF-19165,정창재,개인고객,대한민국,수도권,경기도,광주시,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,가구,책상,748343.55,6,0.5,-493906.743,No,-66.0
US-2021-107272,2021-11-05,2021-11-12,일반배송,TS-21610,현유희,개인고객,대한민국,영남,경상남도,의령군,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",사무용품,바인더,2893.062,2,0.7,-2218.0142,No,-76.66666666666667
US-2021-107272,2021-11-05,2021-11-12,일반배송,TS-21610,현유희,개인고객,대한민국,영남,경상남도,의령군,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",사무용품,수납제품,295596.308,7,0.2,36949.5385,No,12.5
US-2020-125969,2020-11-06,2020-11-10,빠른배송,LS-16975,우승희,홈오피스,대한민국,수도권,서울특별시,관악구,FUR-CH-10001146,"Global Task Chair, Black",가구,의자,98645.176,2,0.2,-11097.5823,No,-11.249999999999998
US-2020-125969,2020-11-06,2020-11-10,빠른배송,LS-16975,우승희,홈오피스,대한민국,수도권,서울특별시,관악구,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,가구,가구소품,289015.44,3,0.0,31791.6984,No,11.0
US-2021-164147,2021-02-02,2021-02-05,특급배송,DW-13585,박선희,기업고객,대한민국,수도권,경기도,안양시,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,전자제품,전화기,72653.655,5,0.4,-14530.731,No,-20.0
US-2021-164147,2021-02-02,2021-02-05,특급배송,DW-13585,박선희,기업고객,대한민국,수도권,경기도,안양시,OFF-PA-10002377,Xerox 1916,사무용품,종이류,94865.296,2,0.2,35574.486,No,37.49999999999999
US-2021-164147,2021-02-02,2021-02-05,특급배송,DW-13585,박선희,기업고객,대한민국,수도권,경기도,안양시,OFF-FA-10002780,Staples,사무용품,집게류,25993.944,9,0.2,8448.0318,No,32.5
CA-2020-145583,2020-10-13,2020-10-19,일반배송,LC-16885,오혜영,개인고객,대한민국,수도권,인천광역시,부평구,OFF-PA-10001804,Xerox 195,사무용품,종이류,24278.46,3,0.0,11653.6608,Yes,48.0
CA-2020-145583,2020-10-13,2020-10-19,일반배송,LC-16885,오혜영,개인고객,대한민국,수도권,인천광역시,부평구,OFF-PA-10001736,Xerox 1880,사무용품,종이류,42935.56,1,0.0,20179.7132,Yes,47.0
CA-2020-145583,2020-10-13,2020-10-19,일반배송,LC-16885,오혜영,개인고객,대한민국,수도권,인천광역시,부평구,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",사무용품,필기구,13956.48,4,0.0,4186.944,Yes,30.000000000000004
CA-2020-145583,2020-10-13,2020-10-19,일반배송,LC-16885,오혜영,개인고객,대한민국,수도권,인천광역시,부평구,OFF-FA-10002988,Ideal Clamps,사무용품,집게류,4870.23,2,0.0,2386.4127,Yes,49.0
CA-2020-145583,2020-10-13,2020-10-19,일반배송,LC-16885,오혜영,개인고객,대한민국,수도권,인천광역시,부평구,OFF-BI-10004781,GBC Wire Binding Strips,사무용품,바인더,92287.224,3,0.2,32300.5284,Yes,35.0
CA-2020-145583,2020-10-13,2020-10-19,일반배송,LC-16885,오혜영,개인고객,대한민국,수도권,인천광역시,부평구,OFF-SU-10001218,Fiskars Softgrip Scissors,사무용품,문구류,79813.62,6,0.0,22347.8136,Yes,28.000000000000004
CA-2020-145583,2020-10-13,2020-10-19,일반배송,LC-16885,오혜영,개인고객,대한민국,수도권,인천광역시,부평구,FUR-FU-10001706,Longer-Life Soft White Bulbs,가구,가구소품,52239.88,14,0.0,25075.1424,Yes,48.00000000000001
CA-2020-110366,2020-09-05,2020-09-07,빠른배송,JD-15895,신윤진,기업고객,대한민국,수도권,서울특별시,구로구,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",가구,가구소품,100312.2,2,0.2,12539.025,No,12.5
CA-2021-106180,2021-09-18,2021-09-23,일반배송,SH-19975,진창우,기업고객,대한민국,호남,전라북도,순창군,OFF-AR-10000940,Newell 343,사무용품,필기구,10685.43,3,0.0,2885.0661,No,27.0
CA-2021-106180,2021-09-18,2021-09-23,일반배송,SH-19975,진창우,기업고객,대한민국,호남,전라북도,순창군,OFF-EN-10004030,Convenience Packs of Business Envelopes,사무용품,봉투류,13156.89,3,0.0,6183.7383,No,47.0
CA-2021-106180,2021-09-18,2021-09-23,일반배송,SH-19975,진창우,기업고객,대한민국,호남,전라북도,순창군,OFF-PA-10004327,Xerox 1911,사무용품,종이류,174092.55,3,0.0,83564.424,No,48.00000000000001
CA-2021-155376,2021-12-22,2021-12-27,일반배송,SG-20080,차성종,개인고객,대한민국,호남,광주광역시,북구,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,사무용품,집기비품,1016969.445,3,0.0,264412.0557,No,26.000000000000007
CA-2019-110744,2019-09-07,2019-09-12,일반배송,HA-14920,성미리,개인고객,대한민국,충청,충청북도,옥천군,OFF-ST-10003656,Safco Industrial Wire Shelving,사무용품,수납제품,814043.195,7,0.0,24421.29585,No,3.0
CA-2018-110072,2018-10-22,2018-10-28,일반배송,MG-17680,이경숙,홈오피스,대한민국,호남,전라남도,무안군,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",가구,가구소품,113745.312,4,0.2,15639.9804,No,13.749999999999998
CA-2020-114489,2020-12-05,2020-12-09,일반배송,JE-16165,심승탁,기업고객,대한민국,영남,경상북도,영양군,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,전자제품,전화기,465761.175,11,0.0,125755.51725,No,27.0
CA-2020-114489,2020-12-05,2020-12-09,일반배송,JE-16165,심승탁,기업고객,대한민국,영남,경상북도,영양군,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,전자제품,전화기,181688.655,3,0.0,7267.54619999998,No,3.999999999999989
CA-2020-114489,2020-12-05,2020-12-09,일반배송,JE-16165,심승탁,기업고객,대한민국,영남,경상북도,영양군,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",가구,의자,2364654.16,8,0.0,709396.248,No,30.0
CA-2020-114489,2020-12-05,2020-12-09,일반배송,JE-16165,심승탁,기업고객,대한민국,영남,경상북도,영양군,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,사무용품,바인더,207832.825,5,0.0,97681.42775,No,47.0
CA-2020-158834,2020-03-13,2020-03-16,특급배송,TW-21025,한미정,홈오피스,대한민국,충청,충청북도,음성군,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,사무용품,집기비품,191320.08,5,0.2,21523.509,No,11.25
CA-2020-158834,2020-03-13,2020-03-16,특급배송,TW-21025,한미정,홈오피스,대한민국,충청,충청북도,음성군,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,전자제품,전화기,246157.416,2,0.2,18461.8062,No,7.5
CA-2019-124919,2019-05-31,2019-06-02,특급배송,SP-20650,최정희,기업고객,대한민국,영남,대구광역시,동구,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,사무용품,종이류,70727.37,7,0.0,31827.3165,No,45.00000000000001
CA-2019-124919,2019-05-31,2019-06-02,특급배송,SP-20650,최정희,기업고객,대한민국,영남,대구광역시,동구,OFF-PA-10002254,Xerox 1883,사무용품,종이류,127837.48,4,0.0,58805.2408,No,46.0
CA-2019-124919,2019-05-31,2019-06-02,특급배송,SP-20650,최정희,기업고객,대한민국,영남,대구광역시,동구,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",사무용품,수납제품,97986.12,6,0.0,25476.3912,No,26.0
CA-2019-118948,2019-05-28,2019-06-03,일반배송,NK-18490,장미영,홈오피스,대한민국,영남,울산광역시,남구,OFF-AR-10001547,Newell 311,사무용품,필기구,8032.245,3,0.0,2168.70615,No,27.0
CA-2018-104269,2018-03-01,2018-03-06,빠른배송,DB-13060,문율,개인고객,대한민국,수도권,경기도,평택시,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,가구,의자,554343.632,2,0.2,62363.6585999999,No,11.249999999999982
CA-2020-114104,2020-11-20,2020-11-24,일반배송,NP-18670,전병만,개인고객,대한민국,호남,광주광역시,광산구,OFF-LA-10002475,Avery 519,사무용품,라벨류,17712.13,2,0.0,8324.7011,No,47.0
CA-2020-114104,2020-11-20,2020-11-24,일반배송,NP-18670,전병만,개인고객,대한민국,호남,광주광역시,광산구,TEC-PH-10004536,Avaya 5420 Digital phone,전자제품,전화기,1144782.695,7,0.0,286195.67375,No,25.0
CA-2020-162733,2020-05-11,2020-05-12,특급배송,TT-21070,한민철,개인고객,대한민국,영남,울산광역시,남구,OFF-PA-10002751,Xerox 1920,사무용품,종이류,7244.77,1,0.0,3260.1465,No,44.99999999999999
CA-2019-119697,2019-12-28,2019-12-31,빠른배송,EM-13960,반하율,개인고객,대한민국,수도권,서울특별시,종로구,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,전자제품,컴퓨터소품,65886.216,2,0.2,1647.15539999999,No,2.499999999999985
CA-2020-154508,2020-11-16,2020-11-20,일반배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,OFF-EN-10001990,Staple envelope,사무용품,봉투류,34406.6,5,0.0,16171.102,No,47.0
CA-2020-113817,2020-11-07,2020-11-11,일반배송,MJ-17740,이대중,개인고객,대한민국,수도권,서울특별시,동대문구,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,사무용품,바인더,33534.32,2,0.2,11737.012,No,35.0
CA-2018-139892,2018-09-08,2018-09-12,일반배송,BM-11140,김구철,개인고객,대한민국,수도권,서울특별시,구로구,OFF-AR-10004441,BIC Brite Liner Highlighters,사무용품,필기구,12037.464,3,0.2,3310.3026,No,27.500000000000004
CA-2018-139892,2018-09-08,2018-09-12,일반배송,BM-11140,김구철,개인고객,대한민국,수도권,서울특별시,구로구,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,전자제품,사무기기,9885781.848,8,0.4,-1647630.308,No,-16.666666666666668
CA-2018-139892,2018-09-08,2018-09-12,일반배송,BM-11140,김구철,개인고객,대한민국,수도권,서울특별시,구로구,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,사무용품,수납제품,334286.772,3,0.2,-71035.93905,No,-21.25
CA-2018-139892,2018-09-08,2018-09-12,일반배송,BM-11140,김구철,개인고객,대한민국,수도권,서울특별시,구로구,FUR-CH-10004287,SAFCO Arco Folding Chair,가구,의자,2108082.69,9,0.3,-30115.4670000002,No,-1.4285714285714382
CA-2018-139892,2018-09-08,2018-09-12,일반배송,BM-11140,김구철,개인고객,대한민국,수도권,서울특별시,구로구,OFF-AR-10002656,Sanford Liquid Accent Highlighters,사무용품,필기구,38845.536,6,0.2,8254.6764,No,21.25
CA-2018-139892,2018-09-08,2018-09-12,일반배송,BM-11140,김구철,개인고객,대한민국,수도권,서울특별시,구로구,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,사무용품,집기비품,215622.77,5,0.8,-549838.0635,No,-255.00000000000003
CA-2018-139892,2018-09-08,2018-09-12,일반배송,BM-11140,김구철,개인고객,대한민국,수도권,서울특별시,구로구,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,전자제품,전화기,174426.924,3,0.2,10901.68275,No,6.25
CA-2018-118962,2018-08-05,2018-08-09,일반배송,CS-12130,노백수,개인고객,대한민국,영남,울산광역시,울주군,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",사무용품,종이류,25368.81,3,0.0,11923.3407,No,47.0
CA-2018-118962,2018-08-05,2018-08-09,일반배송,CS-12130,노백수,개인고객,대한민국,영남,울산광역시,울주군,OFF-PA-10001144,Xerox 1913,사무용품,종이류,134428.04,2,0.0,64525.4592,No,47.99999999999999
CA-2018-118962,2018-08-05,2018-08-09,일반배송,CS-12130,노백수,개인고객,대한민국,영남,울산광역시,울주군,FUR-CH-10003817,"Global Value Steno Chair, Gray",가구,의자,412084.456,7,0.2,25755.2785,No,6.25
US-2018-100853,2018-09-14,2018-09-19,일반배송,JB-15400,손우주,기업고객,대한민국,영남,경상북도,성주군,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,사무용품,집기비품,63540.752,2,0.8,-158851.88,No,-250.0
US-2018-100853,2018-09-14,2018-09-19,일반배송,JB-15400,손우주,기업고객,대한민국,영남,경상북도,성주군,OFF-LA-10003148,Avery 51,사무용품,라벨류,24423.84,4,0.2,7937.748,No,32.49999999999999
US-2021-152366,2021-04-21,2021-04-25,빠른배송,SJ-20500,최영롱,개인고객,대한민국,수도권,서울특별시,종로구,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",사무용품,집기비품,117835.336,4,0.8,-294588.34,No,-250.00000000000006
US-2019-101511,2019-11-21,2019-11-23,빠른배송,JE-15745,송지원,개인고객,대한민국,호남,전라남도,담양군,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",가구,의자,480725.623,7,0.3,-13735.0177999999,No,-2.8571428571428363
US-2019-101511,2019-11-21,2019-11-23,빠른배송,JE-15745,송지원,개인고객,대한민국,호남,전라남도,담양군,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,사무용품,문구류,19238.62,5,0.2,-4569.17225,No,-23.75
CA-2019-137225,2019-12-15,2019-12-19,일반배송,JK-15640,송소은,홈오피스,대한민국,수도권,경기도,김포시,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",사무용품,필기구,3973.72,1,0.0,1708.6996,No,43.0
CA-2018-166191,2018-12-05,2018-12-09,빠른배송,DK-13150,문태식,기업고객,대한민국,영남,경상남도,김해시,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",사무용품,수납제품,30064.584,2,0.2,2254.8438,No,7.500000000000001
